Key,Source,de-de,en-us,es-es,fr-fr,it-it,ja-jp,ko-kr,pt-br,ru-ru,zh-cjv,zh-cn,zh-tw
 ,低音炮,低音炮,低音炮,Studio.Toolbox.Audio.SoundEffect.Category.switches,Switches, ,Switches,Interruptores,Interrupteurs,Interruttori,スイッチ音,스위치,Interruptores
 ,开关,开关,開關,Studio.Toolbox.Audio.SoundEffect.Category.television-fx,Television FX, ,Television FX,FX de televisión,FX de la télévision,Televisione FX,テレビ効果音,텔레비전 효과음,Efeitos de televisão
 ,电视效果,电视效果,電視效果,Studio.Toolbox.Audio.SoundEffect.Category.thunder,Thunder, ,Thunder,Trueno,Tonnerre,Tuono,雷,천둥,Trovão
 ,雷,雷,雷,Studio.Toolbox.Audio.SoundEffect.Category.tools,Tools, ,Tools,Herramientas,Outils,Strumenti,ツール,공구,Ferramentas
 ,工具,工具,工具,Studio.Toolbox.Audio.SoundEffect.Category.traffic,Traffic, ,Traffic,Tráffico,Trafic,Traffico,交通,교통,Tráfego
 ,车流,车流,車潮,Studio.Toolbox.Audio.SoundEffect.Category.trains,Trains, ,Trains,Trenes,Trains,Treno,電車,기차,Trens
 ,火车,火车,火車,Studio.Toolbox.Audio.SoundEffect.Category.trucks,Trucks, ,Trucks,Camiones,Camions,Camion,トラック,트럭,Caminhões
 ,卡车,卡车,卡車,Studio.Toolbox.Audio.SoundEffect.Category.turbines,Turbines, ,Turbines,Turbinas,Turbines,Turbine,タービン,터빈,Turbinas
 ,涡轮机,涡轮机,渦輪,Studio.Toolbox.Audio.SoundEffect.Category.turbulent,Turbulent, ,Turbulent,Turbulento,Turbulent,Turbolento,乱気流,난기류,Turbulento
 ,突发事件,突发事件,亂流,Studio.Toolbox.Audio.SoundEffect.Category.typewriters,Typewriters, ,Typewriters,Máquinas de escribir,Machines à écrire,Macchine da scrivere,タイプライター,타자기,Máquinas de escrever
 ,打字机,打字机,打字機,Studio.Toolbox.Audio.SoundEffect.Category.underwater,Underwater, ,Underwater,Submarino,Sous-marin,Sott'acqua,水中,수중,Submerso
 ,水下,水下,水中,Studio.Toolbox.Audio.SoundEffect.Category.urban,Urban, ,Urban,Urbano,Urbain,Urbano,都市,도시,Urbano
 ,都市,都市,都市,Studio.Toolbox.Audio.SoundEffect.Category.vacuums,Vacuums, ,Vacuums,Aspiradoras,Aspirateurs,Aspiratori,掃除機,진공청소기,Aspiradores
 ,真空,真空,真空,Studio.Toolbox.Audio.SoundEffect.Category.walla,Walla, ,Walla,Walla,Walla,Walla,がやがや,주변 대사,Walla
 ,人声,人声,Walla,Studio.Toolbox.Audio.SoundEffect.Category.whips,Whips, ,Whips,Latigazos,Fouets,Fruste,ムチ,채찍,Chicotes
 ,鞭打,鞭打,鞭,Studio.Toolbox.Audio.SoundEffect.Category.whistles,Whistles, ,Whistles,Silbidos,Sifflets,Fischi,ホイッスル,휘파람,Assovios
 ,口哨,口哨,哨子,Studio.Toolbox.Audio.SoundEffect.Category.wild,Wild, ,Wild,Silvestre,Nature,Selvaggio,ワイルド,야생,Selvagem
 ,野外,野外,野外,Studio.Toolbox.Audio.SoundEffect.Category.winds,Winds, ,Winds,Vientos,Vents,Venti,風,바람,Ventos
 ,风,风,風,Studio.Toolbox.General.AdditionalImages,Additional Images, ,Additional Images,Imágenes adicionales,Images supplémentaires,Ulteriori Immagini,その他の画像,추가 이미지,Imagens adicionais
 ,附加图像,附加图像,額外圖像,Studio.Toolbox.Audio.SoundEffect.Category.wingflaps,Wingflaps, ,Wingflaps,Aleteos,Battements d'ailes,Alette,パタパタ音,날갯짓,Asas
 ,振翅,振翅,振翅,Studio.Toolbox.Audio.SoundEffect.Category.wood,Wood, ,Wood,Madera,Bois,Legno,木材,목재,Madeira
 ,木头,木头,木材,Studio.Toolbox.Audio.FindTracks,Find Tracks by {creatorName}, ,Find Tracks by {creatorName},Encuentra pistas de {creatorName},Trouver des morceaux par {creatorName},Trova tracce da {creatorName},{creatorName} で曲を見つける,{creatorName}의 트랙 찾기,Encontrar faixas de {creatorName}
 ,按照“{creatorName}”寻找曲目,按照“{creatorName}”寻找曲目,尋找 {creatorName} 的曲目,Studio.Toolbox.AssetConfigSharing.PublicAllExperiences,Public - All Experiences, ,Public - All Experiences,Público - Todas las experiencias,Public - Toutes les Expériences,Pubblico - Tutte Le Esperienze,公開済み - すべての仮想空間,공개 - 전체 체험,Público - Todas as experiências
 ,公开 - 所有作品,公开 - 所有作品,公開 - 所有體驗,Studio.Toolbox.AssetConfigSharing.PrivateInformationVersionTwo,You can grant permissions to specific experiences on web asset configuration., ,You can grant permissions to specific experiences on web asset configuration.,Puede otorgar permisos a experiencias específicas en la Configuración de recursos web.,Tu peux accorder des autorisations à des expériences spécifiques dans la configuration des ressources web.,È possibile concedere i permessi a specifiche esperienze sulla configurazione degli asset web.,ウェブアセット環境設定で特定の仮想空間に権限を付与できます。,특정 체험에 웹 애셋 구성에 대한 권한을 부여할 수 있습니다.,Você pode dar permissões para experiências específicas nas configurações de ativos web.
 ,你可以在网络素材设置中为指定作品授予权限。,你可以在网络素材设置中为指定作品授予权限。,您可以在網路素材設定為特定體驗授予權限。,Studio.Toolbox.AssetConfigSharing.PrivateInformationLinkText,Manage permissions, ,Manage permissions,Gestionar permisos,Gérer les autorisations,Gestisci i permessi,権限の管理,권한 관리,Gerenciar permissões
 ,管理权限,管理权限,管理權限,Studio.Toolbox.AssetConfigSharing.PrivateSpecificExperiences,Private - Specific Experiences, ,Private - Specific Experiences,Privado - Experiencias específicas,Privé - Expériences spécifiques,Privato - Esperienze Specifiche,非公開 - 特定の仮想空間,비공개 - 특정 체험,Privado - Experiências específicas
 ,私人 - 指定作品,私人 - 指定作品,私人 - 特定體驗,Studio.Toolbox.AssetConfigSharing.DistributeMarketplaceQuotaExhausted1,Sharing limit exceeded. Try again on {dateTime}., ,Sharing limit exceeded. Try again on {dateTime}.,Se superó el límite para compartir. Inténtalo de nuevo el {dateTime}.,Limite de partage dépassée. Réessayer le {dateTime}.,Limite di condivisione superato. Riprova il {dateTime}.,共有制限を超えました。 {dateTime} にもう一度お試しください。,공유 한도를 초과했습니다. {dateTime}에 다시 시도하세요.,Limite de compartilhamento excedido. Tente novamente em {dateTime}.
 ,已超过分享上限。请在 {dateTime}重新尝试。,已超过分享上限。请在 {dateTime}重新尝试。,已超過分享上限。請在 {dateTime} 重新嘗試。,Studio.Toolbox.InsertTool.DialogTitle,Insert Tool, ,Insert Tool,Insertar Herramienta,Insert Tool,Inserire Tool,ツールを挿入,삽입 도구,Inserir ferramenta
 ,插入工具,插入工具,插入工具,Studio.Toolbox.AssetConfigPackagePermissions.LockedGroup,"To change access for the \"{roleName}\" role, visit the Configure Group page on the website.", ,"To change access for the \"{roleName}\" role, visit the Configure Group page on the website.","Para cambiar el acceso para el rol \"{roleName}\", visit la página Configurar grupo en el sitio web.","Pour modifier l'accès au rôle \"{roleName}\", visite la page Configurer le groupe sur le site Web.","Per modificare l'accesso al ruolo \"{roleName}\", visitare la pagina Configura gruppo sul sito web.",「{roleName}」の役割のアクセス権限を変更するには、ウェブサイトの「グループ設定」ページを参照してください。,'{roleName}' 역할에 대한 액세스 권한을 변경하려면 웹사이트의 그룹 구성 페이지를 방문하세요.,"Para alterar o acesso para o cargo \"{roleName}\", visite a página Configurar grupo no site."
 ,若要更改“{roleName}”角色的权限，请在网页上前往设置群组页面。,若要更改“{roleName}”角色的权限，请在网页上前往设置群组页面。,若要變更「{roleName}」階級的權限，請在網站上前往設定群組頁面。,Studio.Toolbox.AssetConfigPackagePermissions.GroupOwnedWarningAllVersions,Group roles that have not been assigned in Group Configuration can be set here. Permissions set here affect all users with the group role for all versions of this package., ,Group roles that have not been assigned in Group Configuration can be set here. Permissions set here affect all users with the group role for all versions of this package.,Los roles de grupo que no se han asignado en Configuración del grupo pueden establecerse aquí. Los permisos establecidos aquí afectan a todos los usuarios con el rol de grupo para todas las versiones de este paquete.,Les rôles de groupe qui n'ont pas été assignés dans la configuration de groupe peuvent être définis ici. Les permissions définies ici affectent tous les utilisateurs ayant le rôle de groupe pour toutes les versions de ce package.,I ruoli di gruppo che non sono stati assegnati nella configurazione di gruppo possono essere impostati qui. I permessi impostati qui riguardano tutti gli utenti con il ruolo di gruppo per tutte le versioni di questo pacchetto.,グループ設定ページで割り当てられていないグループの役割は、ここで設定できます。ここで設定された権限は、このパッケージのすべてのバージョンでユーザー全員に影響します。,그룹 구성에서 할당되지 않은 그룹 역할은 여기에서 설정할 수 있습니다. 여기에 설정된 권한은 이 패키지의 모든 버전에 대한 그룹 역할이 있는 모든 사용자에게 영향을 줍니다.,Cargos do grupo que não foram atribuídos na configuração do grupo podem ser definidas aqui. Permissões definidas aqui afetam todos os usuários com cargo no grupo para todas as versões deste pacote.
 ,群组设置中尚未分派的群组角色可以在此处设置。在此设置的权限将会在影响此包的所有版本中拥有此群组角色的用户。,群组设置中尚未分派的群组角色可以在此处设置。在此设置的权限将会在影响此包的所有版本中拥有此群组角色的用户。,群組設定中尚未指派的群組階級可以在此設定。在此設定的權限將會在影響此套件所有版本中所有擁有此群組階級的使用者。,Studio.Toolbox.AssetConfigPackagePermissions.GroupOwnedTooltip,The creator always has full access., ,The creator always has full access.,El creador siempre tiene acceso completo.,Le créateur a toujours un accès complet.,Il creatore ha sempre accesso completo.,クリエーターには、常にすべてのアクセス権限があります。,크리에이터는 항상 전체 액세스 권한을 갖습니다.,O criador sempre tem acesso total.
 ,创作者永远拥有完整权限。,创作者永远拥有完整权限。,創作者永遠會擁有完整權限。,Studio.Toolbox.General.SearchResultsBackToHome,< All {assetType} /, ,< All {assetType} /,< Todos {assetType}/,< Toutes les {assetType}/,< Tutti {assetType}/,< すべての {assetType}/,< 전체 {assetType} /,< Todos {assetType}/
 ,< 所有{assetType} /,< 所有{assetType} /,< 所有{assetType} /,Studio.Toolbox.HomeView.FlatTerrain,Flat Terrain, ,Flat Terrain,Terreno plano,Terrain plat,Terreno piatto,地形を平にする,평평한 지형,Terreno plano
 ,平整地形,平整地形,平地,Studio.Toolbox.HomeView.City,City, ,City,Ciudad,Ville,Città,都市,도시,Cidade
 ,城市,城市,城市,Studio.Toolbox.HomeView.Combat,Combat, ,Combat,Combate,Combat,Combattere,戦闘,전투,Combate
 ,对抗,对抗,戰鬥,Studio.Toolbox.HomeView.PirateIsland,Pirate Island, ,Pirate Island,Isla de piratas,Île aux pirates,Isola dei Pirati,海賊の島,해적 섬,Ilha pirata
 ,海盗岛,海盗岛,海盜島,Studio.Toolbox.HomeView.MansionofWonder,Mansion of Wonder, ,Mansion of Wonder,Mansión de las Maravillas,Manoir de la Merveille,Villa delle meraviglie,不思議な邸宅,맨션 오브 원더,Mansão de maravilhas
 ,奇幻豪宅,奇幻豪宅,奇幻豪宅,Studio.Toolbox.HomeView.Racing,Racing, ,Racing,Carreras,Course,Corse,レース,레이싱,Corrida
 ,竞速,竞速,競速,Studio.Toolbox.HomeView.CaptureTheFlag,Capture The Flag, ,Capture The Flag,Juego del pañuelo,Capturer le drapeau,Acchiappa bandiera,フラグを奪う,깃발 뺏기,Capture a bandeira
 ,夺取旗帜,夺取旗帜,奪旗,Studio.Toolbox.General.SalesCreatorEarnings,Creator earnings ({earningsPercent}%), ,Creator earnings ({earningsPercent}%),Ganancias del creador ({earningsPercent}%),Gains du créateur ({earningsPercent}%),Guadagni creatori ({earningsPercent}%),クリエーターの収益（{earningsPercent}%),크리에이터 수익({earningsPercent}%),Ganhos do criador ({earningsPercent}%)
 ,创作者收入（{earningsPercent}%）,创作者收入（{earningsPercent}%）,創作者收入（{earningsPercent}%）,Studio.Toolbox.General.SearchOptionsIncludeUnverifiedTooltip,Unverified creators have not confirmed their real life identity via an ID or phone, ,Unverified creators have not confirmed their real life identity via an ID or phone,Los creadores no verificados no confirmaron su identidad real a través de un ID o teléfono,Les créateurs non vérifiés n'ont pas confirmé leur identité réelle via un identifiant ou un téléphone,I creatori non verificati non hanno confermato la loro identità di vita reale tramite un ID o telefono,未認証のクリエーターは、本人確認書類か電話で実際に本人確認をしていません,미인증 크리에이터는 신분증이나 휴대폰으로 실명 인증을 거치지 않은 상태입니다,Criadores não verificados não confirmaram sua identidade da vida real através de uma ID ou telefone
 ,未验证创作者尚未使用个人证件或手机号码验证其真实身份。,未验证创作者尚未使用个人证件或手机号码验证其真实身份。,未驗證創作者未使用證件或手機號碼確認真實身分,Studio.Toolbox.General.SearchBarDisabled,Search disabled, ,Search disabled,Búsqueda desactivada,Recherche désactivée,Ricerca disattivata,サーチがオフになっています,검색이 비활성화됨,Pesquisa desativada
 ,搜索已禁用,搜索已禁用,已停用搜尋,Studio.Toolbox.Announcement.Header_08-09-2022,Marketplace is safer than ever!, ,Marketplace is safer than ever!,¡El Mercado es más seguro que nunca!,Le marketplace est plus sûr que jamais !,Il mercato è più sicuro che mai!,マーケットプレイスがさらに安全になりました！,마켓플레이스가 더욱 안전해졌어요!,O Mercado está mais seguro do que nunca!
 ,为你带来更安全的商城体验！,为你带来更安全的商城体验！,給您更安全的商城！,Studio.Toolbox.Announcement.Description_08-09-2022, • Machine learning blocks more harmful assets<br />• Content from verified creators now highlighted by default, , • Machine learning blocks more harmful assets<br />• Content from verified creators now highlighted by default, • El aprendizaje automático bloquea los recursos más nocivos<br />• El contenido de los creadores verificados se resalta por defecto, • Le Machine Learning bloque plus de ressources néfastes<br />• Contenu provenant de créateurs vérifiés maintenant mis en évidence par défaut, • Machine learning blocca più risorse dannose<br />• Contenuto dei creatori verificati ora evidenziati per impostazione predefinita, • 機械学習によって、有害なアセットをさらにブロックしてくれます<br />• 認証済みクリエーターのコンテンツがデフォルトでハイライトされるようになりました, • 머신 러닝이 더 많은 유해한 애셋을 차단합니다<br />• 이제 인증된 크리에이터의 콘텐츠가 자동으로 강조 표시됩니다, • A aprendizagem de máquina bloqueia os ativos mais nocivos<br />• Conteúdo de criadores verificados agora são destacados por padrão
 , • 通过机器学习过滤更多有害素材<br />• 验证创作者的内容将在默认情况下高亮显示, • 通过机器学习过滤更多有害素材<br />• 验证创作者的内容将在默认情况下高亮显示, • 透過機器學習過濾更多有害素材<br />• 驗證創作者的內容將在預設情況下被標記,Studio.Toolbox.Announcement.LinkText_Default,Learn More, ,Learn More,Aprende más,En savoir plus,Scopri di più,もっと詳しく,더 알아보기,Saiba mais
 ,了解更多,了解更多,了解更多,Studio.Toolbox.Subcategory.ModelMaterial,Materials, ,Materials,Materiales,Matériel,Materiali,素材,재질,Materiais
 ,材质,材质,材質,Studio.Toolbox.Common.No,No, ,No,No,Non,No,いいえ,아니요,Não
 ,否,否,否,Studio.Toolbox.General.SearchTagIdUnverified,Show ID Unverified creators, ,Show ID Unverified creators,Mostrar ID de creadores no verificados,Afficher l'Identifiant des Créateurs non vérifiés,Mostra gli ID di creatori non verificati,本人確認書類で未認証のクリエーターを表示,본인 인증 미완료된 크리에이터만 표시,Mostrar criadores com identidade não verificada
 ,显示没有 ID 认证的创作者,显示没有 ID 认证的创作者,顯示沒有 ID 認證的創作者,Studio.Toolbox.AssetConfigSharing.VerifyYourAccount,Verify your account, ,Verify your account,Verifica tu cuenta,Vérifier ton compte,Verifica il tuo account,お持ちのアカウントを認証してください,계정 인증,Verificar sua conta
 ,验证你的帐户,验证你的帐户,進行帳號驗證,Studio.Toolbox.AssetConfigSharing.VerifyCurrentLimit,Current limit: {quotaText}, ,Current limit: {quotaText},Límite actual: {quotaText},Limite actuelle : {quotaText},Limite attuale: {quotaText},現在の上限: {quotaText},현재 한도: {quotaText},Limite atual: {quotaText}
 ,当前上限：{quotaText},当前上限：{quotaText},目前上限：{quotaText},Studio.Toolbox.AssetConfigSharing.VerifyReason1,Maximize discoverability, ,Maximize discoverability,Maximizar descubrimiento,Maximiser la visibilité,Massimizza la scopertabilità,最大限に見つけやすくする,검색 가능성 최대화,Maximizar descoberta
 ,最大化可发现性,最大化可发现性,提高可發現性,Studio.Toolbox.AssetConfigSharing.VerifyReason2,Increase Marketplace publishing limit, ,Increase Marketplace publishing limit,Aumentar límite de publicación en el Mercado,Augmenter la limite de publication du Marketplace,Aumenta il limite di pubblicazione Marketplace,マーケットプレイス公開の上限を上げる,마켓플레이스 게시 한도 높이기,Aumentar o limite de publicação no mercado
