Key,Source,de-de,en-us,es-es,fr-fr,it-it,ja-jp,ko-kr,pt-br,ru-ru,zh-cjv,zh-cn,zh-tw
Studio.GameSettings.Guidelines.17PlusWarning,Experiences must be "Ages 17+" to contain 17+ content., ,Experiences must be "Ages 17+" to contain 17+ content.,Las experiencias deben categorizarse como "Edad 17+" si tienen contenidos para 17+.,Les expériences doivent être "Âge 17 ans+" pour contenir du contenu pour les 17 ans et plus de 17ans.,Le esperienze devono essere "17+" per contenere oltre 17 anni.,17歳以上向けのコンテンツを入れるには、バーチャル空間は「17歳以上」でなければなりません。,17세 이용가 콘텐츠를 포함하려면 체험이 '17세 이용가'여야 합니다.,Experiências devem ser "para maiores de 17 anos" para conter conteúdo para maiores de 17 anos., ,体验必须为“年龄 17 岁及以上”才能包含 17+ 内容。,体验必须为“年龄 17 岁及以上”才能包含 17+ 内容。,體驗必須為「17+」，才能包含 17+ 的內容。
Studio.GameSettings.General.DescriptionAltText,Add a description to your thumbnails so they are accessible to everyone. Descriptions should be concise and describe your thumbnails accurately enough to understand their context., ,Add a description to your thumbnails so they are accessible to everyone. Descriptions should be concise and describe your thumbnails accurately enough to understand their context.,Añade una descripción a tus miniaturas para que sean accesibles para todos. Las descripciones deben ser concisas y precisas para entender su contexto.,Ajoute une description à tes vignettes afin qu'elles soient accessibles à tous. Les descriptions doivent être concises et décrire tes vignettes avec suffisamment de précision pour que l'on puisse comprendre leur contexte.,Aggiungi una descrizione alle tue miniature in modo che siano accessibili a tutti. Le descrizioni devono essere concise e descrivere le miniature con sufficiente precisione per comprendere il loro contesto.,全員がアクセスできるように、サムネイルに説明文を追加してください。 説明文は、サムネイルの文脈を理解できるように簡潔で正確に書く必要があります。,섬네일에 설명을 추가해 모든 이들이 액세스할 수 있도록 하세요. 섬네일 설명에는 간결하면서도 정확한 내용을 제공해 사람들이 배경 정보를 명확하게 이해할 수 있도록 해야 합니다.,Adicione uma descrição às suas miniaturas para que estejam acessíveis a todos. As descrições devem ser concisas e descrever suas miniaturas com precisão o suficiente para entender seu contexto., ,在缩略图中添加描述，让所有人了解其内容。描述应简明扼要，并让用户精确了解缩略图呈现的内容。,在缩略图中添加描述，让所有人了解其内容。描述应简明扼要，并让用户精确了解缩略图呈现的内容。,在縮圖新增說明，讓所有人都可以了解縮圖內容。說明應簡潔扼要，並能讓讀者確切了解縮圖呈現的內容。
Studio.GameSettings.AvatarChat.VideoTitle,Enable Camera, ,Enable Camera,Activar cámara,Activer la caméra,Abilita Telecamera,カメラをオンにする,카메라 활성화,Ativar câmera, ,启用摄像头,启用摄像头,啟用攝影機
Studio.GameSettings.AvatarChat.AudioBody,Enabling microphone allows an eligible user to chat with their voice in your experience. [link], ,Enabling microphone allows an eligible user to chat with their voice in your experience. [link],Activar el micrófono permite a un usuario elegible chatear con su voz en tu experiencia. [link],L'activation du microphone permet à un utilisateur éligible de chatter avec sa voix dans ton expérience. [link],Abilitare il microfono permette a un utente idoneo di chattare con la propria voce nella tua esperienza. [link],マイクをオンにすると有資格ユーザーがあなたのバーチャル空間内で音声を使ってチャットできるようになります。 [link],마이크를 활성화하면 기준을 충족하는 사용자가 체험에서 본인의 음성으로 채팅할 수 있습니다. [link],Ativar o microfone permite que um usuário possa conversar com voz na sua experiência. [link], ,启用麦克风将允许符合资格的用户在体验中以自己的声音聊天。[link],启用麦克风将允许符合资格的用户在体验中以自己的声音聊天。[link],啟用麥克風可讓符合資格的使用者在您的使用體驗中，用自己的聲音聊天。[連結]
Studio.GameSettings.General.GameNameWasModerated,Game name was moderated, ,Game name was moderated,Se moderó el nombre del juego,Le nom de l'expérience a été modérée,Il nome della partita è stato moderato,ゲーム名が内容規制されました,게임 이름이 검열되었습니다,O nome do jogo foi moderado, ,游戏名称被过滤,游戏名称被过滤,遊戲名稱已審核
Studio.GameSettings.General.TitleGuidelines,Guidelines, ,Guidelines,Directrices,Directives,Linee Guida,ガイドライン,가이드라인,Diretrizes, ,准则,准则,指引
Studio.GameSettings.General.GuidelinesLearnMoreLink,Learn More, ,Learn More,Aprende más,En savoir plus,Maggiori informazioni,もっと詳しく,자세히 보기,Saiba mais, ,了解更多,了解更多,瞭解更多
Studio.GameSettings.Guidelines.LearnMoreLink,Learn More, ,Learn More,Aprende más,En savoir plus,Scopri di più,もっと詳しく,자세한 정보,Saiba mais, ,了解更多,了解更多,瞭解更多
Studio.GameSettings.General.GuidelinesUnavailable,Unavailable, ,Unavailable,No disponible,Indisponible,Non disponibile,利用できません,사용 불가,Indisponível, ,无法使用,无法使用,無法使用
Studio.GameSettings.Guidelines.Unavailable,Unavailable, ,Unavailable,No disponible,Indisponible,Non disponibile,利用できません,사용 불가,Indisponível, ,无法使用,无法使用,無法使用
Studio.GameSettings.General.GuidelinesImpactText,Guidelines impact experience discovery and access. You can take the [link] to generate Guidelines., ,Guidelines impact experience discovery and access. You can take the [link] to generate Guidelines.,Las directrices afectan el descubrimiento de la experiencia y su acceso. Puedes tomar las [link] para generarlas.,Les directives ont un impact sur la découverte et l'accès de l'expérience. Tu peux prendre le [link] pour générer des directives.,Le linee guida influenzano la scoperta e l'accesso all'esperienza. Puoi utilizzare il [link] per generare le linee guida.,ガイドラインはバーチャル空間を探せるかどうかやアクセスに影響します。ガイドラインを作成するには、 [link] をしてください。,가이드라인은 체험 검색 및 이용에 영향을 줍니다. [link]에서 가이드라인을 생성할 수 있습니다.,Diretrizes têm impacto na descoberta e acesso à experiência. Você pode usar o [link] para gerar diretrizes., ,准则将影响体验的探索和访问。你可以前往 [link] 生成准则。,准则将影响体验的探索和访问。你可以前往 [link] 生成准则。,指南會影響體驗的探索和存取。你可以點選 [link] 產生指南。
Studio.GameSettings.Guidelines.ImpactText,Guidelines impact experience discovery and access. You can take the [link] to generate Guidelines., ,Guidelines impact experience discovery and access. You can take the [link] to generate Guidelines.,Las directrices afectan el descubrimiento de la experiencia y su acceso. Puedes tomar las [link] para generarlas.,Les directives ont un impact sur la découverte et l'accès de l'expérience. Tu peux prendre le [link] pour générer des directives.,Le linee guida influenzano la scoperta e l'accesso all'esperienza. Puoi utilizzare il [link] per generare le linee guida.,ガイドラインはバーチャル空間を検索性やアクセスに影響します。 [link] でガイドラインを作成してください。,가이드라인은 체험 검색 및 이용에 영향을 줍니다. [link]에서 가이드라인을 생성할 수 있습니다.,Diretrizes têm impacto na descoberta e acesso à experiência. Você pode usar o [link] para gerar diretrizes., ,准则将影响体验的探索和访问。你可以前往 [link] 生成准则。,准则将影响体验的探索和访问。你可以前往 [link] 生成准则。,指南會影響體驗的探索和存取。你可以點選 [link] 產生指南。
Studio.GameSettings.General.GuidelinesExperienceQuestionnaireLink,Experience Questionnaire, ,Experience Questionnaire,Cuestionario de la experiencia,Questionnaire de l'expérience,Questionario sull'esperienza,バーチャル空間についての質問フォーム,체험 설문지,Questionário da experiência, ,体验问卷,体验问卷,體驗問卷
Studio.GameSettings.Guidelines.ExperienceQuestionnaireLink,Experience Questionnaire, ,Experience Questionnaire,Cuestionario de la experiencia,Questionnaire de l'expérience,Questionario sull'esperienza,バーチャル空間についての質問フォーム,체험 설문지,Questionário da experiência, ,体验问卷,体验问卷,體驗問卷
Studio.GameSettings.General.GuidelinesUnavailableNoticeText,Experiences without Guidelines are treated as "Ages 13+" for users with parental controls enabled., ,Experiences without Guidelines are treated as "Ages 13+" for users with parental controls enabled.,Las experiencias sin directrices se categorizan como "Edad 13+" para usuarios con controles parentales activados.,Les expériences sans lignes directrices sont considérées comme "13 ans et plus" pour les utilisateurs dont le contrôle parental est activé.,Esperienze senza Linee Guida sono trattate come "Età 13+" per gli utenti con controlli parentali abilitati.,ガイドラインのないバーチャル空間はすべて保護者コントロールが有効化されている「13歳以上」向けとして扱われます。,가이드라인이 없는 체험은 자녀 보호 기능을 사용 중인 사용자에 한해 '13세 이상 이용가'로 취급됩니다.,Experiências sem Diretrizes são tratadas como "para maiores de 13 anos" para usuários com controles dos responsáveis ativados., ,对于已启用家长控制功能的用户，没有准则的体验将被视为“年龄 13 岁及以上”。,对于已启用家长控制功能的用户，没有准则的体验将被视为“年龄 13 岁及以上”。,針對啟用家長控制功能的使用者，沒有指南的體驗將被視為「13+」。
Studio.GameSettings.Guidelines.UnavailableNoticeText,Experiences without Guidelines are treated as "Ages 13+" for users with parental controls enabled., ,Experiences without Guidelines are treated as "Ages 13+" for users with parental controls enabled.,Las experiencias sin directrices se categorizan como "Edad 13+" para usuarios con controles parentales activados.,Les expériences sans directives sont considérées comme "13 ans et plus" pour les utilisateurs dont le contrôle parental est activé.,Esperienze senza Linee Guida sono trattate come "Età 13+" per gli utenti con controlli parentali abilitati.,ガイドラインのないバーチャル空間はすべて保護者コントロールが有効化されている「13歳以上」向けとして扱われます。,가이드라인이 없는 체험은 자녀 보호 기능을 사용 중인 사용자에 한해 '13세 이용가'로 취급됩니다.,Experiências sem diretrizes são tratadas como "para maiores de 13 anos" para usuários com controles dos responsáveis ativados., ,对于已启用家长控制功能的用户，没有准则的体验将被视为“年龄 13 岁及以上”。,对于已启用家长控制功能的用户，没有准则的体验将被视为“年龄 13 岁及以上”。,針對啟用家長控制功能的使用者，沒有指南的體驗將被視為「13+」。
